X_DE;X_FE;ESTADO
0.10224667;0.84791384;IR_007
0.07804133;0.86599828;IR_007
0.05091467;0.77352101;IR_007
0.05550533;0.57253707;IR_007
0.092648;0.34401545;IR_007
0.13563333;0.25441525;IR_007
0.18946933;0.21865737;IR_007
0.285456;0.21947939;IR_007
0.43861733;0.13481131;IR_007
0.57007733;-0.11426081;IR_007
0.609724;-0.41635323;IR_007
0.5321;-0.83147343;IR_007
0.38478133;-115.370.535;IR_007
0.22369067;-130.166.899;IR_007
0.085136;-129.961.394;IR_007
-0.015024;-111.712.545;IR_007
-0.08930933;-0.80105869;IR_007
-0.101412;-0.42621747;IR_007
-0.04340267;-0.11837091;IR_007
0.10642;0.14097646;IR_007
0.302984;0.2889401;IR_007
0.50706;0.29880434;IR_007
0.65813467;0.2930502;IR_007
0.704876;0.30250343;IR_007
0.717396;0.34031636;IR_007
0.684844;0.32593101;IR_007
0.66147333;0.20961515;IR_007
0.67566267;0.12905717;IR_007
0.681088;0.10604061;IR_007
0.67649733;0.17426828;IR_007
0.61348;0.40484495;IR_007
0.48994933;0.61815919;IR_007
0.28587333;0.75625859;IR_007
-0.02211867;0.8055798;IR_007
-0.35640267;0.7607797;IR_007
-0.64770133;0.70693737;IR_007
-0.80837467;0.59021051;IR_007
-0.78709067;0.39169263;IR_007
-0.647284;0.14467556;IR_007
-0.43235733;-0.04027899;IR_007
-0.192808;-0.07357081;IR_007
0.06552133;0.05096525;IR_007
0.34596933;0.25811434;IR_007
0.54295067;0.40731101;IR_007
0.602212;0.38141737;IR_007
0.49871333;0.16604808;IR_007
0.29004667;-0.16358202;IR_007
0.086388;-0.53472414;IR_007
-0.08805733;-0.76283475;IR_007
-0.18863467;-0.78379626;IR_007
-0.25832933;-0.6267904;IR_007
-0.33094533;-0.28441899;IR_007
-0.351812;0.11343879;IR_007
-0.28128267;0.46608545;IR_007
-0.10975867;0.65761616;IR_007
0.048828;0.60582889;IR_007
0.09723867;0.40772202;IR_007
0.06927733;0.12782414;IR_007
0.013772;-0.0978204;IR_007
0.008764;-0.1709802;IR_007
0.086388;-0.11713788;IR_007
0.19239067;0.01397434;IR_007
0.28128267;0.17344626;IR_007
0.33511867;0.31236768;IR_007
0.39604933;0.3337402;IR_007
0.477012;0.23509778;IR_007
0.51999733;0.0324698;IR_007
0.45990133;-0.19605182;IR_007
0.28796;-0.35675677;IR_007
0.02796133;-0.4233404;IR_007
-0.21200533;-0.36374394;IR_007
-0.35515067;-0.21454727;IR_007
-0.40147467;-0.0731598;IR_007
-0.39396267;0.00164404;IR_007
-0.41524667;0.0082202;IR_007
-0.39396267;-0.07357081;IR_007
-0.30715733;-0.20345;IR_007
-0.151492;-0.31072364;IR_007
0.06051333;-0.35511273;IR_007
0.22452533;-0.35305768;IR_007
0.32092933;-0.3090796;IR_007
0.33219733;-0.26427949;IR_007
0.33887467;-0.24866111;IR_007
0.36015867;-0.20057293;IR_007
0.32969333;-0.09535434;IR_007
0.249148;0.12905717;IR_007
0.101412;0.39662475;IR_007
0.02337067;0.61815919;IR_007
0.090144;0.75461455;IR_007
0.210336;0.75173747;IR_007
0.341796;0.68433182;IR_007
0.39020667;0.57253707;IR_007
0.39980533;0.45416616;IR_007
0.398136;0.3419604;IR_007
0.368088;0.28318596;IR_007
0.33595333;0.36004485;IR_007
0.20198933;0.55157556;IR_007
0.065104;0.7566696;IR_007
-0.00918133;0.86805333;IR_007
0.;0.87380747;IR_007
0.11351467;0.68556485;IR_007
0.22828133;0.39744677;IR_007
0.29255067;0.08220202;IR_007
0.23120267;-0.20797111;IR_007
0.12186133;-0.37114212;IR_007
0.016276;-0.52198283;IR_007
-0.107672;-0.52814798;IR_007
-0.19489467;-0.40936606;IR_007
-0.297976;-0.30538051;IR_007
-0.35097733;-0.23222071;IR_007
-0.305488;-0.30538051;IR_007
-0.16902;-0.45046707;IR_007
0.045072;-0.6226803;IR_007
0.20741467;-0.69419606;IR_007
0.28712533;-0.54993152;IR_007
0.251652;-0.29263919;IR_007
0.180288;0.0571304;IR_007
0.135216;0.34401545;IR_007
0.06593867;0.5737701;IR_007
-0.01669333;0.65473909;IR_007
-0.108924;0.58692242;IR_007
-0.15983867;0.51499566;IR_007
-0.135216;0.25852535;IR_007
-0.03589067;0.13522232;IR_007
0.12436533;0.09905343;IR_007
0.24956533;0.12987919;IR_007
0.29714133;0.35470172;IR_007
0.309244;0.50636444;IR_007
0.277944;0.66953545;IR_007
0.20115467;0.76406778;IR_007
0.070112;0.84955788;IR_007
-0.08221467;0.89065889;IR_007
-0.189052;0.88654879;IR_007
-0.232872;0.86312121;IR_007
-0.18112267;0.70775939;IR_007
-0.07553733;0.58404535;IR_007
-0.00041733;0.42046333;IR_007
0.04215067;0.26469051;IR_007
0.04340267;0.06000747;IR_007
0.06426933;-0.23920788;IR_007
0.13062533;-0.49608919;IR_007
0.160256;-0.68803091;IR_007
0.12853867;-0.6876199;IR_007
0.02837867;-0.57582515;IR_007
-0.07470267;-0.37360818;IR_007
-0.110176;-0.22687758;IR_007
-0.10433333;-0.26263545;IR_007
-0.117688;-0.24866111;IR_007
-0.176532;-0.28441899;IR_007
-0.22869867;-0.30990162;IR_007
-0.19865067;-0.25400424;IR_007
-0.06927733;-0.27291071;IR_007
0.13479867;-0.20180596;IR_007
0.309244;-0.04151202;IR_007
0.395632;0.10521859;IR_007
0.43527867;0.22030141;IR_007
0.45864933;0.23961889;IR_007
0.478264;0.12248101;IR_007
0.46616133;-0.03082576;IR_007
0.37977333;-0.11426081;IR_007
0.234124;-0.16769212;IR_007
0.09181333;-0.12494707;IR_007
0.01293733;-0.06946071;IR_007
0.040064;-0.02096152;IR_007
0.11852267;0.15084071;IR_007
0.16067333;0.36703202;IR_007
0.15858667;0.56431687;IR_007
0.142728;0.68515384;IR_007
0.170272;0.6793997;IR_007
0.23579333;0.53143606;IR_007
0.261668;0.39950182;IR_007
0.22953333;0.32757505;IR_007
0.16484667;0.21125919;IR_007
0.126452;0.08014697;IR_007
0.15566533;-0.21619131;IR_007
0.230368;-0.52897;IR_007
0.29505467;-0.69912818;IR_007
0.29630667;-0.77064394;IR_007
0.24121867;-0.68967495;IR_007
0.180288;-0.59760869;IR_007
0.17694933;-0.55774071;IR_007
0.19239067;-0.52568192;IR_007
0.18863467;-0.45786525;IR_007
0.176532;-0.34401545;IR_007
0.17068933;-0.23715283;IR_007
0.242888;-0.19605182;IR_007
0.42985333;-0.14344253;IR_007
0.722404;-0.07973596;IR_007
101.745.867;0.06000747;IR_007
119.357.333;0.32839707;IR_007
114.558;0.52732596;IR_007
0.81171333;0.62720141;IR_007
0.15733467;0.56596091;IR_007
-0.71906533;0.44964505;IR_007
-1.548.724;0.32757505;IR_007
-208.750.133;0.16892515;IR_007
-214.801.467;0.09905343;IR_007
-1.849.204;0.08631212;IR_007
-140.891.733;0.18906465;IR_007
-1.000.348;0.42210737;IR_007
-0.64478;0.75995768;IR_007
-0.20073733;102.218.212;IR_007
0.24205333;0.99053434;IR_007
0.547124;0.73406404;IR_007
0.47659467;0.33620626;IR_007
-0.00792933;-0.0448001;IR_007
-0.478264;-0.30003737;IR_007
-0.57174667;-0.45457717;IR_007
-0.15441333;-0.57746919;IR_007
0.51332;-0.77804212;IR_007
101.704.133;-0.96751778;IR_007
116.519.467;-108.301.162;IR_007
0.97822933;-109.205.384;IR_007
0.72657733;-0.93628101;IR_007
0.54754133;-0.73406404;IR_007
0.32134667;-0.41470919;IR_007
-0.04340267;0.01150828;IR_007
-0.51332;0.44060283;IR_007
-0.87473067;0.82407525;IR_007
-0.883912;101.067.384;IR_007
-0.498296;103.040.232;IR_007
0.152744;0.94080212;IR_007
0.75787733;0.8380496;IR_007
1.159.352;0.78009717;IR_007
1.397.232;0.77228798;IR_007
149.321.867;0.82736333;IR_007
142.686.267;0.88079465;IR_007
0.95986667;0.96628475;IR_007
0.10349867;101.437.293;IR_007
-0.88850267;0.95313242;IR_007
-174.487.067;0.68145475;IR_007
-219.934.667;0.10521859;IR_007
-2.236.072;-0.60541788;IR_007
-193.600.933;-122.522.111;IR_007
-143.020.133;-157.704.576;IR_007
-0.77540533;-161.568.071;IR_007
0.103916;-140.195.545;IR_007
110.384.667;-108.465.566;IR_007
189.886.667;-0.85366798;IR_007
224.024.533;-0.73324202;IR_007
207.623.333;-0.70775939;IR_007
161.299.333;-0.76694485;IR_007
112.262.667;-0.79982566;IR_007
0.70529333;-0.75913566;IR_007
0.35264667;-0.55075354;IR_007
-0.052584;-0.12124798;IR_007
-0.47367333;0.37525222;IR_007
-0.697364;0.82284222;IR_007
-0.61306267;105.465.192;IR_007
-0.26250267;100.409.768;IR_007
0.16234267;0.82982939;IR_007
0.47033467;0.6428198;IR_007
0.587188;0.53595717;IR_007
0.595952;0.49115707;IR_007
0.627252;0.40731101;IR_007
0.66564667;0.23345374;IR_007
0.63852;0.02794869;IR_007
0.50747733;-0.09576535;IR_007
0.315504;-0.09658737;IR_007
0.211588;0.01685141;IR_007
0.247896;0.06370657;IR_007
0.34763867;0.05425333;IR_007
0.35598533;0.09740939;IR_007
0.165264;0.15782788;IR_007
-0.145232;0.2523602;IR_007
-0.50747733;0.2889401;IR_007
-0.82214667;0.22317848;IR_007
-105.334.933;0.03616889;IR_007
-127.912.667;-0.19851788;IR_007
-139.055.467;-0.36662101;IR_007
-1.297.072;-0.49526717;IR_007
-101.412;-0.54376636;IR_007
-0.54795867;-0.57705818;IR_007
-0.06051333;-0.49033505;IR_007
0.29630667;-0.25277121;IR_007
0.50413867;-0.03493586;IR_007
0.60012533;0.07562586;IR_007
0.667316;-0.05959646;IR_007
0.65646533;-0.29222818;IR_007
0.53001333;-0.44882303;IR_007
0.28629067;-0.29428323;IR_007
-0.01085067;0.12412505;IR_007
-0.23495867;0.6674804;IR_007
-0.37726933;110.808.323;IR_007
-0.41649867;124.083.949;IR_007
-0.42568;128.687.263;IR_007
-0.398136;107.684.646;IR_007
-0.28879467;0.79777061;IR_007
-0.11434933;0.45334414;IR_007
0.17110667;0.04932121;IR_007
0.45864933;-0.19153071;IR_007
0.66773333;-0.25071616;IR_007
0.75662533;0.03863495;IR_007
0.674828;0.42703949;IR_007
0.48994933;0.89312495;IR_007
0.23120267;124.125.051;IR_007
-0.033804;142.373.899;IR_007
-0.24706133;155.361.818;IR_007
-0.440704;150.018.687;IR_007
-0.58051067;145.292.071;IR_007
-0.65062267;120.056.051;IR_007
-0.63559867;0.80927889;IR_007
-0.56966;0.42375141;IR_007
-0.46866533;-0.02753768;IR_007
-0.27544;-0.45786525;IR_007
-0.02921333;-0.95477646;IR_007
0.22702933;-139.784.535;IR_007
0.43611333;-18.228.298;IR_007
0.59052667;-201.394.949;IR_007
0.71572667;-187.502.808;IR_007
0.77331867;-165.390.465;IR_007
0.767476;-130.331.303;IR_007
0.66648133;-101.396.192;IR_007
0.4695;-0.79489354;IR_007
0.24831333;-0.54869848;IR_007
0.02837867;-0.3620999;IR_007
-0.07845867;-0.19235273;IR_007
-0.01669333;-0.02712667;IR_007
0.14982267;0.15700586;IR_007
0.35139467;0.48252586;IR_007
0.51958;0.74762737;IR_007
0.673576;0.97162788;IR_007
0.80795733;101.848.303;IR_007
0.88975467;0.73242;IR_007
0.86972267;0.41388717;IR_007
0.75078267;-0.01274131;IR_007
0.579676;-0.25441525;IR_007
0.37726933;-0.28565202;IR_007
0.20991867;-0.24783909;IR_007
0.10850667;-0.04315606;IR_007
0.0939;0.10480758;IR_007
0.14314533;0.18495455;IR_007
0.25707733;0.16358202;IR_007
0.446964;0.01520737;IR_007
0.641024;-0.24372899;IR_007
0.75579067;-0.47759374;IR_007
0.71447467;-0.58897747;IR_007
0.53543867;-0.68022172;IR_007
0.26500667;-0.65802717;IR_007
-0.01460667;-0.57829121;IR_007
-0.22953333;-0.50965253;IR_007
-0.368088;-0.39374768;IR_007
-0.41399467;-0.2198904;IR_007
-0.36141067;0.02178354;IR_007
-0.21242267;0.19810687;IR_007
-0.01043333;0.30743556;IR_007
0.17987067;0.29263919;IR_007
0.252904;0.24537303;IR_007
0.14857067;0.31154566;IR_007
-0.101412;0.34689253;IR_007
-0.403144;0.43073859;IR_007
-0.58885733;0.49444515;IR_007
-0.59052667;0.51211859;IR_007
-0.478264;0.56431687;IR_007
-0.271684;0.57993525;IR_007
0.038812;0.64323081;IR_007
0.401892;0.66871343;IR_007
0.71781333;0.60048576;IR_007
0.8764;0.48375889;IR_007
0.82339867;0.32387596;IR_007
0.56757333;0.21701333;IR_007
0.19364267;0.11467182;IR_007
-0.15190933;0.0896002;IR_007
-0.411908;0.22482253;IR_007
-0.59177867;0.46896253;IR_007
-0.67941867;0.8096899;IR_007
-0.70529333;111.383.737;IR_007
-0.589692;124.083.949;IR_007
-0.29088133;113.068.879;IR_007
0.02670933;0.80188071;IR_007
0.23621067;0.3904596;IR_007
0.28837733;0.08138;IR_007
0.23495867;-0.09165525;IR_007
0.15942133;-0.12165899;IR_007
0.09223067;-0.01109727;IR_007
0.10099467;0.13809939;IR_007
0.14314533;0.33826131;IR_007
0.14815333;0.51705071;IR_007
0.16568133;0.54047828;IR_007
0.254156;0.39539172;IR_007
0.389372;0.08220202;IR_007
0.44446;-0.2766098;IR_007
0.36141067;-0.55650768;IR_007
0.19113867;-0.65638313;IR_007
0.00041733;-0.58527838;IR_007
-0.10934133;-0.46608545;IR_007
-0.11184533;-0.28277495;IR_007
-0.05675733;-0.16111596;IR_007
0.02712667;-0.10357455;IR_007
0.0939;-0.05795242;IR_007
0.174028;-0.12782414;IR_007
0.26208533;-0.17961141;IR_007
0.31341733;-0.20591606;IR_007
0.30632267;-0.17015818;IR_007
0.16192533;-0.05137626;IR_007
-0.038812;0.03534687;IR_007
-0.21367467;0.10234152;IR_007
-0.31133067;0.08466808;IR_007
-0.31216533;0.04151202;IR_007
-0.31258267;-0.00123303;IR_007
-0.29255067;-0.0690497;IR_007
-0.254156;-0.14220949;IR_007
-0.18154;-0.25482626;IR_007
-0.02504;-0.3497696;IR_007
0.13354667;-0.37895131;IR_007
0.24205333;-0.34113838;IR_007
0.26834533;-0.31565576;IR_007
0.27961333;-0.33209616;IR_007
0.38102533;-0.37895131;IR_007
0.46741333;-0.36579899;IR_007
0.5008;-0.20591606;IR_007
0.47116933;0.09494333;IR_007
0.37226133;0.50800848;IR_007
0.26584133;0.77763111;IR_007
0.17611467;0.85079091;IR_007
0.13605067;0.74516131;IR_007
0.09974267;0.50883051;IR_007
0.01335467;0.33250717;IR_007
-0.077624;0.20961515;IR_007
-0.14857067;0.19440778;IR_007
-0.18237467;0.27208869;IR_007
-0.11685333;0.45128909;IR_007
-0.01711067;0.70940343;IR_007
0.06927733;0.8709304;IR_007
0.166516;0.89435798;IR_007
0.29255067;0.68679788;IR_007
0.41733333;0.31360071;IR_007
0.45739733;-0.0649396;IR_007
0.396884;-0.35018061;IR_007
0.21701333;-0.44389091;IR_007
-0.02086667;-0.41840828;IR_007
-0.25832933;-0.28030889;IR_007
-0.478264;-0.09823141;IR_007
-0.61890533;0.09247727;IR_007
-0.681088;0.19646283;IR_007
-0.65437867;0.17591232;IR_007
-0.48243733;0.07357081;IR_007
-0.19406;-0.20920414;IR_007
0.09348267;-0.33990535;IR_007
0.29463733;-0.41717525;IR_007
0.36725333;-0.36785404;IR_007
0.326772;-0.1179599;IR_007
0.216596;0.01356333;IR_007
0.08138;0.20509404;IR_007
-0.02921333;0.32017687;IR_007
-0.117688;0.46320838;IR_007
-0.14982267;0.54499939;IR_007
-0.07595467;0.49362313;IR_007
0.085136;0.41717525;IR_007
0.28712533;0.25770333;IR_007
0.45739733;0.24742808;IR_007
0.55505333;0.17262424;IR_007
0.572164;0.13070121;IR_007
0.520832;0.09864242;IR_007
0.45656267;-0.08795616;IR_007
0.40105733;-0.17262424;IR_007
0.35723733;-0.14467556;IR_007
0.34513467;0.03986798;IR_007
0.38019067;0.28400798;IR_007
0.459484;0.4718396;IR_007
0.56298267;0.44717899;IR_007
0.629756;0.21331424;IR_007
0.58635333;-0.01191929;IR_007
0.44153867;-0.26510152;IR_007
0.22869867;-0.33702828;IR_007
-0.04799333;-0.23756384;IR_007
-0.35640267;-0.15125172;IR_007
-0.63392933;-0.01685141;IR_007
-0.83091067;0.06206253;IR_007
-0.86095867;0.05137626;IR_007
-0.709884;-0.03493586;IR_007
-0.45489333;-0.20221697;IR_007
-0.14064133;-0.45745424;IR_007
0.15232667;-0.73324202;IR_007
0.36892267;-0.96094162;IR_007
0.48118533;-112.493.465;IR_007
0.51749333;-111.013.828;IR_007
0.47242133;-0.99012333;IR_007
0.33887467;-0.79818162;IR_007
0.19364267;-0.54458838;IR_007
0.09974267;-0.36867606;IR_007
0.11351467;-0.27167768;IR_007
0.21951733;-0.22235646;IR_007
0.41149067;-0.2318097;IR_007
0.623496;-0.21536929;IR_007
0.77081467;-0.05630838;IR_007
0.773736;0.16522606;IR_007
0.58551867;0.38306141;IR_007
0.15983867;0.55897374;IR_007
-0.39521467;0.59021051;IR_007
-0.897684;0.61487111;IR_007
-124.782.667;0.67323455;IR_007
-1.279.544;0.71926768;IR_007
-11.268;0.82407525;IR_007
-0.82632;0.89476899;IR_007
-0.46157067;0.87380747;IR_007
-0.13855467;0.77475404;IR_007
0.22494267;0.61117202;IR_007
0.44153867;0.36579899;IR_007
0.478264;0.11056172;IR_007
0.328024;-0.06987172;IR_007
0.07094667;-0.16933616;IR_007
-0.0626;-0.12741313;IR_007
-0.10057733;-0.07233778;IR_007
-0.03213467;-0.13152323;IR_007
0.08304933;-0.29757131;IR_007
0.14564933;-0.57294808;IR_007
0.241636;-0.86065515;IR_007
0.2817;-0.97573798;IR_007
0.27544;-0.94614525;IR_007
0.20324133;-0.81914313;IR_007
0.013772;-0.56102879;IR_007
-0.14398;-0.24701707;IR_007
-0.249148;0.18043343;IR_007
-0.202824;0.6958401;IR_007
-0.09849067;112.904.475;IR_007
-0.02295333;13.592.104;IR_007
0.1252;130.988.919;IR_007
0.280448;107.766.848;IR_007
0.45906667;0.80516879;IR_007
0.59177867;0.60295182;IR_007
0.517076;0.49855525;IR_007
0.232872;0.47307263;IR_007
-0.18571333;0.54335535;IR_007
-0.58927467;0.64939596;IR_007
-0.89601467;0.7241998;IR_007
-111.219.333;0.67117949;IR_007
-118.856.533;0.39333667;IR_007
-117.354.133;-0.05425333;IR_007
-101.412;-0.49691121;IR_007
-0.60680267;-0.77516505;IR_007
-0.06426933;-0.8261303;IR_007
0.51791067;-0.72748788;IR_007
0.969048;-0.6226803;IR_007
118.522.667;-0.57007101;IR_007
1.221.952;-0.50759747;IR_007
114.641.467;-0.35264667;IR_007
105.752.267;-0.0448001;IR_007
0.89225867;0.32716404;IR_007
0.602212;0.55609667;IR_007
0.266676;0.64199778;IR_007
-0.04924533;0.63172253;IR_007
-0.24121867;0.58568939;IR_007
-0.26834533;0.56801596;IR_007
-0.234124;0.53513515;IR_007
-0.17736667;0.46814051;IR_007
-0.14314533;0.41306515;IR_007
-0.11309733;0.41635323;IR_007
-0.047576;0.42498444;IR_007
0.00709467;0.38963758;IR_007
0.10057733;0.25975838;IR_007
0.21242267;0.05959646;IR_007
0.370592;-0.10891768;IR_007
0.62140933;-0.27578778;IR_007
0.900188;-0.49691121;IR_007
111.219.333;-0.81010091;IR_007
117.395.867;-121.617.889;IR_007
1.106.768;-150.717.404;IR_007
0.91354267;-148.415.747;IR_007
0.603464;-117.548.889;IR_007
0.22577733;-0.72748788;IR_007
-0.226612;-0.3378503;IR_007
-0.70738;-0.18002242;IR_007
-1.062.948;-0.29921535;IR_007
-120.400.667;-0.50513141;IR_007
-1.080.476;-0.60829495;IR_007
-0.73075067;-0.63007848;IR_007
-0.29463733;-0.54623242;IR_007
0.14398;-0.43690374;IR_007
0.5008;-0.28852909;IR_007
0.793768;-0.04192303;IR_007
0.981568;0.18536556;IR_007
105.001.067;0.48375889;IR_007
104.959.333;0.66172626;IR_007
0.93691333;0.61815919;IR_007
0.77582267;0.48047081;IR_007
0.565904;0.23057667;IR_007
0.29964533;0.1097397;IR_007
0.0313;0.10645162;IR_007
-0.230368;0.16152697;IR_007
-0.44487733;0.25400424;IR_007
-0.64311067;0.29798232;IR_007
-0.82006;0.34812556;IR_007
-0.91437733;0.34853657;IR_007
-0.91604667;0.39333667;IR_007
-0.72699467;0.4352597;IR_007
-0.35097733;0.52897;IR_007
0.10433333;0.76735586;IR_007
0.539612;0.93011586;IR_007
0.81546933;0.96217465;IR_007
0.96362267;0.79366051;IR_007
0.97739467;0.49156808;IR_007
0.83800533;0.18413253;IR_007
0.55547067;0.03288081;IR_007
0.09598667;0.09576535;IR_007
-0.365584;0.18248848;IR_007
-0.721152;0.23797485;IR_007
-0.88892;0.1668701;IR_007
-0.827572;0.07603687;IR_007
-0.62558267;0.04315606;IR_007
-0.336788;0.0082202;IR_007
-0.096404;-0.06658364;IR_007
0.08138;-0.27208869;IR_007
0.21492667;-0.55116455;IR_007
0.26292;-0.76776687;IR_007
0.25457333;-0.72296677;IR_007
0.185296;-0.43484869;IR_007
0.128956;-0.03041475;IR_007
0.12686933;0.33004111;IR_007
0.12561733;0.45046707;IR_007
0.13312933;0.37689626;IR_007
0.14606667;0.17673434;IR_007
0.186548;-0.03740192;IR_007
0.25999867;-0.13275626;IR_007
0.297976;-0.05507535;IR_007
0.267928;0.16358202;IR_007
0.117688;0.43567071;IR_007
-0.16067333;0.69008596;IR_007
-0.436948;0.81708808;IR_007
-0.63518133;0.82736333;IR_007
-0.68150533;0.71680162;IR_007
-0.59303067;0.55856273;IR_007
-0.42401067;0.43238263;IR_007
-0.182792;0.28852909;IR_007
0.098908;0.11138374;IR_007
0.434444;-0.15166273;IR_007
0.75787733;-0.41799727;IR_007
100.493.867;-0.63048949;IR_007
113.013.867;-0.70693737;IR_007
109.466.533;-0.67775566;IR_007
0.947764;-0.66706939;IR_007
0.75286933;-0.64199778;IR_007
0.543368;-0.68638687;IR_007
0.38478133;-0.71228051;IR_007
0.25248667;-0.62473535;IR_007
0.12436533;-0.50883051;IR_007
0.06218267;-0.40854404;IR_007
-0.00166933;-0.36826505;IR_007
-0.06719067;-0.34730354;IR_007
-0.15107467;-0.28113091;IR_007
-0.22702933;-0.09905343;IR_007
-0.24414;0.18906465;IR_007
-0.24956533;0.45498818;IR_007
-0.196564;0.65309505;IR_007
-0.11977467;0.70693737;IR_007
-0.01794533;0.62144727;IR_007
0.14731867;0.52033879;IR_007
0.33970933;0.41388717;IR_007
0.56423467;0.24290697;IR_007
0.739932;0.07809192;IR_007
0.81213067;-0.03781293;IR_007
0.798776;-0.06082949;IR_007
0.67399333;0.05795242;IR_007
0.5008;0.14015444;IR_007
0.30381867;0.16892515;IR_007
0.09556933;0.10275253;IR_007
-0.09431733;-0.05754141;IR_007
-0.24747867;-0.15166273;IR_007
-0.29004667;-0.18495455;IR_007
-0.22869867;-0.11015071;IR_007
-0.07971067;0.06658364;IR_007
0.078876;0.34360444;IR_007
0.18446133;0.65597212;IR_007
0.20240667;0.92641677;IR_007
0.12979067;112.000.253;IR_007
0.01335467;108.588.869;IR_007
-0.09598667;0.90545525;IR_007
-0.142728;0.68885293;IR_007
-0.14398;0.50348737;IR_007
-0.08096267;0.46444141;IR_007
0.033804;0.53225808;IR_007
0.18696533;0.62062525;IR_007
0.32385067;0.65761616;IR_007
0.38394667;0.63747667;IR_007
0.30089733;0.55897374;IR_007
0.070112;0.46361939;IR_007
-0.20198933;0.3538797;IR_007
-0.46991733;0.20098394;IR_007
-0.64060667;0.07274879;IR_007
-0.68275733;-0.01438535;IR_007
-0.595952;-0.01931747;IR_007
-0.36892267;0.01972848;IR_007
-0.08805733;-0.01150828;IR_007
0.19948533;-0.11097273;IR_007
0.40397867;-0.27332172;IR_007
0.45489333;-0.41717525;IR_007
0.41775067;-0.48951303;IR_007
0.277944;-0.43279364;IR_007
0.08054533;-0.26962263;IR_007
-0.10349867;-0.16111596;IR_007
-0.255408;-0.03329182;IR_007
-0.30882667;0.04110101;IR_007
-0.25749467;0.04438909;IR_007
-0.070112;0.00082202;IR_007
0.171524;-0.17180222;IR_007
0.334284;-0.33949434;IR_007
0.34763867;-0.43690374;IR_007
0.18821733;-0.37319717;IR_007
-0.04298533;-0.17961141;IR_007
-0.254156;0.07603687;IR_007
-0.368088;0.30825758;IR_007
-0.33094533;0.39087061;IR_007
-0.19406;0.35840081;IR_007
0.04423733;0.17755636;IR_007
0.37852133;-0.05137626;IR_007
0.71197067;-0.25030515;IR_007
101.704.133;-0.3378503;IR_007
114.516.267;-0.24701707;IR_007
101.996.267;-0.07233778;IR_007
0.71447467;0.14837465;IR_007
0.30715733;0.27414374;IR_007
-0.05842667;0.29510525;IR_007
-0.328024;0.24331798;IR_007
-0.46365733;0.2116702;IR_007
-0.46365733;0.26674556;IR_007
-0.33178;0.32305394;IR_007
-0.08221467;0.39415869;IR_007
0.205328;0.34730354;IR_007
0.43778267;0.22153444;IR_007
0.53126533;0.09494333;IR_007
0.47242133;-0.02918172;IR_007
0.336788;-0.09740939;IR_007
0.19948533;-0.17262424;IR_007
0.11268;-0.25030515;IR_007
0.10182933;-0.37401919;IR_007
0.12436533;-0.45622121;IR_007
0.20866667;-0.4517001;IR_007
0.33219733;-0.41635323;IR_007
0.42985333;-0.34648152;IR_007
0.48535867;-0.34648152;IR_007
0.43486133;-0.38100636;IR_007
0.27084933;-0.40443394;IR_007
0.04966267;-0.3579898;IR_007
-0.15065733;-0.20550505;IR_007
-0.25081733;0.06617263;IR_007
-0.279196;0.42745051;IR_007
-0.25749467;0.72666586;IR_007
-0.20616267;0.94861131;IR_007
-0.15942133;0.9523104;IR_007
-0.07052933;0.73488606;IR_007
0.01711067;0.39826879;IR_007
0.073868;0.01726242;IR_007
0.086388;-0.16563707;IR_007
0.01335467;-0.18084444;IR_007
-0.06176533;-0.06658364;IR_007
-0.07595467;0.10809566;IR_007
-0.03422133;0.22030141;IR_007
0.035056;0.31113465;IR_007
0.07303333;0.32346495;IR_007
0.09473467;0.31072364;IR_007
0.11935733;0.21002616;IR_007
